z,symbol,mass_number,mass_to_charge,energy_mev_per_nucleon,let_electronic_mev_cm2_mg,let_nuclear_mev_cm2_mg,let_total_mev_cm2_mg,electronic_source_sheet,nuclear_source_sheet
18,Ar,40.0,2.2222222222222223,112.5,1.8,0.0006271,1.8006271,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,125.0,1.67,0.0005698,1.6705698,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,137.5,1.56,0.0005224,1.5605224,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,150.0,1.47,0.0004825,1.4704825,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,162.5,1.39,0.0004485,1.3904485,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,175.0,1.32,0.0004191,1.3204191,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,200.0,1.21,0.000371,1.2103709999999999,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,225.0,1.13,0.0003331,1.1303330999999999,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,250.0,1.06,0.0003024,1.0603024,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,275.0,0.0002601983576976231,0.0002771653289856531,0.0005373636866832762,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,300.0,0.0002402925525931378,0.0002559711717208746,0.0004962637243140123,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,325.0,0.0002233285736237283,0.0002379085875296648,0.0004612371611533931,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,350.0,0.0002086919883401429,0.0002223235999131712,0.0004310155882533141,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,375.0,0.0001959292043414592,0.0002087334075370342,0.00040466261187849337,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,400.0,0.0001846979226276505,0.0001967736577453479,0.0003814715803729984,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,425.0,0.0001747348763245735,0.0001861641137050217,0.0003608989900295952,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,450.0,0.0001658341973890513,0.0001766856312980998,0.00034251982868715113,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,500.0,0.0001505985792461446,0.0001604603980150594,0.000311058977261204,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,562.5,0.000135217517132361,0.0001440794822156799,0.0002792969993480409,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,625.0,0.0001227947328713591,0.0001308485069910736,0.0002536432398624327,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,687.5,0.0001125431061185133,0.0001199294625908145,0.0002324725687093278,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,750.0,0.0001039332856873946,0.0001107587488506351,0.00021469203453802971,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,812.5,9.659588777973698e-05,0.0001029430670589011,0.0001995389548386381,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,875.0,9.026515308425707e-05,9.619944152618794e-05,0.000186464594610445,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,937.5,8.47448901331716e-05,9.031896407202459e-05,0.0001750638542051962,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,1000.0,7.988704498399894e-05,8.514397926968018e-05,0.00016503102425367912,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,1125.0,7.172795339670585e-05,7.64518884329751e-05,0.00014817984182968096,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.025,4.7,0.8036,5.5036000000000005,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.027500000000000004,5.03,0.7564,5.7864,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.03,5.36,0.7152,6.075200000000001,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.0325,5.68,0.6788,6.3588,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.034999999999999996,6.0,0.6464,6.6464,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.0375,6.31,0.6173,6.9273,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.04,6.61,0.5911,7.2011,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.042499999999999996,6.9,0.5672,7.4672,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.045,7.18,0.5455,7.725499999999999,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.05,7.73,0.5072,8.2372,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.05625,8.36,0.4671,8.8271,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.0625,8.94,0.4335,9.3735,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.06875,9.48,0.4049,9.8849,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.075,9.97,0.3802,10.350200000000001,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.08125,10.4,0.3587,10.758700000000001,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.0875,10.9,0.3397,11.239700000000001,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.09375,11.2,0.3229,11.5229,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.1,11.6,0.3078,11.9078,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.1125,12.3,0.2818,12.581800000000001,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.125,12.8,0.2603,13.060300000000002,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.1375,13.3,0.2421,13.542100000000001,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.15,13.7,0.2265,13.926499999999999,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.1625,14.1,0.213,14.312999999999999,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.175,14.5,0.2011,14.7011,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.2,15.1,0.1813,15.2813,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.225,15.6,0.1653,15.7653,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.25,16.1,0.1521,16.252100000000002,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.275,16.5,0.141,16.641,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.3,16.8,0.1316,16.9316,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.325,17.2,0.1234,17.3234,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.35,17.5,0.1163,17.6163,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.375,17.7,0.11,17.81,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.4,18.0,0.1044,18.1044,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.425,18.2,0.0994,18.2994,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.45,18.4,0.09488,18.49488,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.5,18.8,0.08707,18.88707,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.5625,19.2,0.07906,19.279059999999998,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.625,19.6,0.07249,19.67249,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.6875,19.9,0.067,19.967,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.75,20.2,0.06234,20.26234,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.8125,20.4,0.05832,20.458319999999997,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.875,20.6,0.05483,20.65483,i_Si_e,i_Si_n
20,Ca,40.0,2.0,0.9375,20.8,0.05176,20.851760000000002,i_Si_e,i_Si_n
20,Ca,40.0,2.0,1.0,21.0,0.04903,21.04903,i_Si_e,i_Si_n
20,Ca,40.0,2.0,1.125,21.2,0.04441,21.24441,i_Si_e,i_Si_n
20,Ca,40.0,2.0,1.25,21.4,0.04064,21.44064,i_Si_e,i_Si_n
20,Ca,40.0,2.0,1.375,21.5,0.0375,21.5375,i_Si_e,i_Si_n
20,Ca,40.0,2.0,1.5,21.5,0.03483,21.53483,i_Si_e,i_Si_n
20,Ca,40.0,2.0,1.625,21.5,0.03254,21.53254,i_Si_e,i_Si_n
20,Ca,40.0,2.0,1.75,21.5,0.03055,21.53055,i_Si_e,i_Si_n
20,Ca,40.0,2.0,2.0,21.4,0.02726,21.427259999999997,i_Si_e,i_Si_n
20,Ca,40.0,2.0,2.25,21.1,0.02465,21.124650000000003,i_Si_e,i_Si_n
20,Ca,40.0,2.0,2.5,20.6,0.02251,20.622510000000002,i_Si_e,i_Si_n
20,Ca,40.0,2.0,2.75,20.2,0.02074,20.22074,i_Si_e,i_Si_n
20,Ca,40.0,2.0,3.0,19.8,0.01924,19.81924,i_Si_e,i_Si_n
20,Ca,40.0,2.0,3.25,19.4,0.01796,19.417959999999997,i_Si_e,i_Si_n
20,Ca,40.0,2.0,3.5,18.9,0.01684,18.916839999999997,i_Si_e,i_Si_n
20,Ca,40.0,2.0,3.75,18.5,0.01586,18.51586,i_Si_e,i_Si_n
20,Ca,40.0,2.0,4.0,18.1,0.015,18.115000000000002,i_Si_e,i_Si_n
20,Ca,40.0,2.0,4.25,17.7,0.01423,17.71423,i_Si_e,i_Si_n
20,Ca,40.0,2.0,4.5,17.3,0.01354,17.31354,i_Si_e,i_Si_n
20,Ca,40.0,2.0,5.0,16.5,0.01235,16.51235,i_Si_e,i_Si_n
20,Ca,40.0,2.0,5.625,15.7,0.01114,15.711139999999999,i_Si_e,i_Si_n
20,Ca,40.0,2.0,6.25,14.9,0.01016,14.910160000000001,i_Si_e,i_Si_n
20,Ca,40.0,2.0,6.875,14.2,0.009347,14.209347,i_Si_e,i_Si_n
20,Ca,40.0,2.0,7.5,13.5,0.00866,13.50866,i_Si_e,i_Si_n
20,Ca,40.0,2.0,8.125,12.9,0.008071,12.908071,i_Si_e,i_Si_n
20,Ca,40.0,2.0,8.75,12.4,0.007561,12.407561000000001,i_Si_e,i_Si_n
20,Ca,40.0,2.0,9.375,11.9,0.007115,11.907115000000001,i_Si_e,i_Si_n
20,Ca,40.0,2.0,10.0,11.5,0.006721,11.506721,i_Si_e,i_Si_n
20,Ca,40.0,2.0,11.25,10.7,0.006056,10.706055999999998,i_Si_e,i_Si_n
20,Ca,40.0,2.0,12.5,10.0,0.005517,10.005517,i_Si_e,i_Si_n
20,Ca,40.0,2.0,13.75,9.46,0.00507,9.46507,i_Si_e,i_Si_n
20,Ca,40.0,2.0,15.0,8.96,0.004693,8.964693,i_Si_e,i_Si_n
20,Ca,40.0,2.0,16.25,8.52,0.004371,8.524371,i_Si_e,i_Si_n
20,Ca,40.0,2.0,17.5,8.13,0.004092,8.134092,i_Si_e,i_Si_n
20,Ca,40.0,2.0,20.0,7.46,0.003633,7.463633,i_Si_e,i_Si_n
20,Ca,40.0,2.0,22.5,6.9,0.00327,6.90327,i_Si_e,i_Si_n
20,Ca,40.0,2.0,25.0,6.43,0.002976,6.432976,i_Si_e,i_Si_n
20,Ca,40.0,2.0,27.5,6.01,0.002733,6.012733,i_Si_e,i_Si_n
20,Ca,40.0,2.0,30.0,5.63,0.002528,5.632528,i_Si_e,i_Si_n
20,Ca,40.0,2.0,32.5,5.32,0.002353,5.3223530000000006,i_Si_e,i_Si_n
20,Ca,40.0,2.0,35.0,5.04,0.002201,5.042201,i_Si_e,i_Si_n
20,Ca,40.0,2.0,37.5,4.8,0.002069,4.8020689999999995,i_Si_e,i_Si_n
20,Ca,40.0,2.0,40.0,4.58,0.001952,4.581952,i_Si_e,i_Si_n
20,Ca,40.0,2.0,42.5,4.38,0.001849,4.381849,i_Si_e,i_Si_n
20,Ca,40.0,2.0,45.0,4.2,0.001756,4.2017560000000005,i_Si_e,i_Si_n
20,Ca,40.0,2.0,50.0,3.89,0.001597,3.891597,i_Si_e,i_Si_n
20,Ca,40.0,2.0,56.25,3.56,0.001436,3.561436,i_Si_e,i_Si_n
20,Ca,40.0,2.0,62.5,3.29,0.001305,3.291305,i_Si_e,i_Si_n
20,Ca,40.0,2.0,68.75,3.06,0.001198,3.061198,i_Si_e,i_Si_n
20,Ca,40.0,2.0,75.0,2.87,0.001107,2.8711070000000003,i_Si_e,i_Si_n
20,Ca,40.0,2.0,81.25,2.7,0.001029,2.701029,i_Si_e,i_Si_n
20,Ca,40.0,2.0,87.5,2.56,0.0009625,2.5609625,i_Si_e,i_Si_n
20,Ca,40.0,2.0,93.75,2.43,0.0009041,2.4309041000000002,i_Si_e,i_Si_n
20,Ca,40.0,2.0,100.0,2.32,0.0008526,2.3208526,i_Si_e,i_Si_n
20,Ca,40.0,2.0,112.5,2.13,0.0007661,2.1307660999999998,i_Si_e,i_Si_n
20,Ca,40.0,2.0,125.0,1.97,0.0006961,1.9706961,i_Si_e,i_Si_n
20,Ca,40.0,2.0,137.5,1.85,0.0006382,1.8506382000000001,i_Si_e,i_Si_n
20,Ca,40.0,2.0,150.0,1.74,0.0005896,1.7405896,i_Si_e,i_Si_n
20,Ca,40.0,2.0,162.5,1.65,0.0005481,1.6505481,i_Si_e,i_Si_n
20,Ca,40.0,2.0,175.0,1.57,0.0005122,1.5705122,i_Si_e,i_Si_n
20,Ca,40.0,2.0,200.0,1.44,0.0004534,1.4404534,i_Si_e,i_Si_n
20,Ca,40.0,2.0,225.0,1.34,0.0004071,1.3404071000000002,i_Si_e,i_Si_n
20,Ca,40.0,2.0,250.0,1.25,0.0003697,1.2503697,i_Si_e,i_Si_n
20,Ca,40.0,2.0,275.0,0.0003181528641277711,0.000338877391959363,0.0006570302560871341,i_Si_e,i_Si_n
20,Ca,40.0,2.0,300.0,0.0002938393803131143,0.0003129879676458398,0.0006068273479589541,i_Si_e,i_Si_n
20,Ca,40.0,2.0,325.0,0.0002731173610224532,0.0002909222663944474,0.0005640396274169007,i_Si_e,i_Si_n
20,Ca,40.0,2.0,350.0,0.0002552369225834469,0.000271881980123218,0.0005271189027066649,i_Si_e,i_Si_n
20,Ca,40.0,2.0,375.0,0.00023964443457905,0.0002552777139968963,0.0004949221485759463,i_Si_e,i_Si_n
20,Ca,40.0,2.0,400.0,0.0002259220746258886,0.000240664645126922,0.0004665867197528106,i_Si_e,i_Si_n
20,Ca,40.0,2.0,425.0,0.0002137484677788471,0.0002277006240489482,0.0004414490918277953,i_Si_e,i_Si_n
20,Ca,40.0,2.0,450.0,0.0002028722908446978,0.0002161180765192437,0.0004189903673639415,i_Si_e,i_Si_n
20,Ca,40.0,2.0,500.0,0.0001842536142533196,0.0001962897197293953,0.00038054333398271486,i_Si_e,i_Si_n
20,Ca,40.0,2.0,562.5,0.0001654550706560429,0.0001762691676047638,0.0003417242382608067,i_Si_e,i_Si_n
20,Ca,40.0,2.0,625.0,0.0001502703727452439,0.0001600968603058615,0.0003103672330511054,i_Si_e,i_Si_n
20,Ca,40.0,2.0,687.5,0.0001377382583763958,0.0001467492736849681,0.00028448753206136387,i_Si_e,i_Si_n
20,Ca,40.0,2.0,750.0,0.0001272121959287902,0.0001355379792632173,0.0002627501751920075,i_Si_e,i_Si_n
20,Ca,40.0,2.0,812.5,0.0001182409900433342,0.0001259825302754027,0.0002442235203187369,i_Si_e,i_Si_n
20,Ca,40.0,2.0,875.0,0.0001104999927829543,0.00011773722313083,0.0002282372159137843,i_Si_e,i_Si_n
20,Ca,40.0,2.0,937.5,0.0001037495203414491,0.0001105468231456877,0.0002142963434871368,i_Si_e,i_Si_n
20,Ca,40.0,2.0,1000.0,9.780868442930287e-05,0.0001042187018432364,0.00020202738627253926,i_Si_e,i_Si_n
20,Ca,40.0,2.0,1125.0,8.78297169833312e-05,9.358892482032142e-05,0.00018141864180365263,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.019230769230769232,3.55,1.303,4.853,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.021153846153846155,3.81,1.231,5.041,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.023076923076923075,4.07,1.168,5.238,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.025,4.35,1.112,5.462,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.02692307692307692,4.62,1.062,5.682,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.028846153846153848,4.9,1.017,5.917,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.03076923076923077,5.19,0.9762,6.1662,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.032692307692307694,5.48,0.9388,6.4188,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.03461538461538462,5.76,0.9046,6.6646,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.038461538461538464,6.34,0.844,7.184,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.04326923076923077,7.04,0.7801,7.8201,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.04807692307692308,7.72,0.7263,8.446299999999999,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.052884615384615384,8.38,0.6803,9.060300000000002,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.057692307692307696,9.01,0.6404,9.6504,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.0625,9.6,0.6054,10.2054,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.0673076923076923,10.2,0.5745,10.7745,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.07211538461538461,10.7,0.5469,11.2469,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.07692307692307693,11.2,0.5222,11.722199999999999,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.08653846153846154,12.1,0.4795,12.5795,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.09615384615384616,12.9,0.4439,13.3439,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.10576923076923077,13.6,0.4138,14.0138,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.11538461538461539,14.3,0.3878,14.687800000000001,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.125,14.8,0.3653,15.1653,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.1346153846153846,15.3,0.3454,15.6454,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.15384615384615385,16.1,0.3121,16.412100000000002,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.17307692307692307,16.8,0.2852,17.0852,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.19230769230769232,17.4,0.2629,17.662899999999997,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.21153846153846154,17.9,0.2442,18.144199999999998,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.23076923076923078,18.3,0.2281,18.528100000000002,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.25,18.7,0.2142,18.9142,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.2692307692307692,19.0,0.2021,19.2021,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.28846153846153844,19.3,0.1913,19.4913,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.3076923076923077,19.6,0.1818,19.7818,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.3269230769230769,19.8,0.1732,19.973200000000002,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.34615384615384615,20.1,0.1655,20.265500000000003,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.38461538461538464,20.5,0.1521,20.6521,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.4326923076923077,21.0,0.1383,21.1383,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.4807692307692308,21.4,0.127,21.526999999999997,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.5288461538461539,21.9,0.1175,22.0175,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.5769230769230769,22.2,0.1094,22.3094,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.625,22.6,0.1025,22.7025,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.6730769230769231,22.9,0.09639,22.996389999999998,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.7211538461538461,23.2,0.09106,23.291059999999998,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.7692307692307693,23.5,0.08633,23.58633,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.8653846153846154,24.0,0.07829,24.07829,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,0.9615384615384616,24.5,0.07171,24.57171,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,1.0576923076923077,24.9,0.06622,24.96622,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,1.1538461538461537,25.2,0.06156,25.26156,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,1.25,25.5,0.05756,25.55756,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,1.3461538461538463,25.7,0.05408,25.75408,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,1.5384615384615385,26.1,0.04831,26.148310000000002,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,1.7307692307692308,26.3,0.04371,26.34371,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,1.9230769230769231,26.4,0.03997,26.43997,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,2.1153846153846154,26.4,0.03685,26.43685,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,2.3076923076923075,26.2,0.03421,26.23421,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,2.5,25.9,0.03194,25.931939999999997,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,2.6923076923076925,25.6,0.02997,25.62997,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,2.8846153846153846,25.3,0.02824,25.32824,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,3.076923076923077,25.0,0.02672,25.02672,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,3.269230769230769,24.7,0.02536,24.72536,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,3.4615384615384617,24.4,0.02414,24.424139999999998,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,3.8461538461538463,23.8,0.02203,23.82203,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,4.326923076923077,22.9,0.01989,22.91989,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,4.8076923076923075,22.1,0.01815,22.11815,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,5.288461538461538,21.3,0.01671,21.31671,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,5.769230769230769,20.6,0.01549,20.61549,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,6.25,19.9,0.01444,19.91444,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,6.730769230769231,19.2,0.01353,19.21353,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,7.211538461538462,18.6,0.01274,18.612740000000002,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,7.6923076923076925,18.0,0.01204,18.01204,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,8.653846153846153,17.0,0.01086,17.01086,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,9.615384615384615,16.0,0.009894,16.009894,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,10.576923076923077,15.2,0.009097,15.209097,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,11.538461538461538,14.5,0.008424,14.508424,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,12.5,13.8,0.007848,13.807848,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,13.461538461538462,13.2,0.00735,13.20735,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,15.384615384615385,12.2,0.00653,12.206529999999999,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,17.307692307692307,11.4,0.005881,11.405881,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,19.23076923076923,10.7,0.005355,10.705354999999999,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,21.153846153846153,10.1,0.004919,10.104918999999999,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,23.076923076923077,9.5,0.004552,9.504552,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,25.0,9.01,0.004238,9.014238,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,26.923076923076923,8.57,0.003966,8.573966,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,28.846153846153847,8.16,0.003729,8.163729,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,30.76923076923077,7.79,0.003519,7.793519,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,32.69230769230769,7.47,0.003333,7.473332999999999,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,34.61538461538461,7.17,0.003167,7.173167,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,38.46153846153846,6.65,0.002881,6.652881000000001,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,43.26923076923077,6.11,0.002592,6.112592,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,48.07692307692308,5.67,0.002357,5.672357,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,52.88461538461539,5.29,0.002163,5.292163,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,57.69230769230769,4.97,0.002,4.9719999999999995,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,62.5,4.69,0.00186,4.69186,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,67.3076923076923,4.44,0.00174,4.44174,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,72.11538461538461,4.22,0.001635,4.221635,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,76.92307692307692,4.02,0.001542,4.021541999999999,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,86.53846153846153,3.69,0.001386,3.691386,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,96.15384615384616,3.41,0.00126,3.41126,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,105.76923076923077,3.19,0.001155,3.1911549999999997,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,115.38461538461539,2.99,0.001068,2.9910680000000003,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,125.0,2.83,0.0009927,2.8309927,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,134.6153846153846,2.69,0.000928,2.690928,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,153.84615384615384,2.45,0.0008218,2.4508218000000004,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,173.07692307692307,2.27,0.0007381,2.2707381,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,192.30769230769232,2.12,0.0006705,2.1206705,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,211.53846153846155,0.0005770480850514799,0.0006147847731119713,0.0011918328581634512,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,230.76923076923077,0.0005330662036965204,0.00056797327550448,0.0011010394792010003,i_Si_e,i_Si_n
24,Cr,52.0,2.1666666666666665,250.0,0.0004955732237080816,0.0005280650005793132,0.0010236382242873948,i_Si_e,i_Si_n
