mt,product_index,incident_energy_mev,emitted_energy_mev,pdf_per_mev
41,1,200.0,1.778154,0.6486673
41,1,200.0,1.874271,0.6372305
41,1,200.0,2.018446,0.6223567
41,1,200.0,2.210679,0.5828051000000001
41,1,200.0,2.402912,0.5255005
41,1,200.0,2.595144,0.4543405
41,1,200.0,2.787378,0.3740169
41,1,200.0,2.979611,0.28980249999999996
41,1,200.0,3.171844,0.20865440000000002
41,1,200.0,3.364077,0.1363068
41,1,200.0,3.55631,0.07657899
41,1,200.0,3.748543,0.02491583
41,1,200.0,4.08495,0.0006139370000000001
41,1,200.0,4.421357,0.0
44,1,20.08767,0.0,13.87206
44,1,20.08767,0.07208734,0.0
44,1,22.0,0.03364076999999999,1e-13
44,1,22.0,0.07208734,2.16656e-06
44,1,22.0,0.14417470000000002,7.317499999999999e-05
44,1,22.0,0.2402912,0.02909309
44,1,22.0,0.33640770000000003,0.8772682
44,1,22.0,0.43252409999999997,1.527799
44,1,22.0,0.5286406,1.428126
44,1,22.0,0.624757,1.136142
44,1,22.0,0.7208735,0.995327
44,1,22.0,0.8169899,1.0774920000000001
44,1,22.0,0.9131064,1.138415
44,1,22.0,1.009223,0.9723184
44,1,22.0,1.105339,0.7063659
44,1,22.0,1.201456,0.398259
44,1,22.0,1.297572,0.09816297
44,1,22.0,1.393689,0.018511089999999997
44,1,22.0,1.489805,0.0006907650000000001
44,1,22.0,1.585922,4.7982700000000004e-08
44,1,22.0,1.682038,1e-13
44,1,22.0,1.778155,0.0
44,1,24.0,0.03364076999999999,1e-13
44,1,24.0,0.07208734,1e-13
44,1,24.0,0.14417470000000002,5.992399999999999e-05
44,1,24.0,0.2402912,0.003216044
44,1,24.0,0.33640770000000003,0.1537788
44,1,24.0,0.43252409999999997,0.4299264
44,1,24.0,0.5286406,0.5666912
44,1,24.0,0.624757,0.6123915999999999
44,1,24.0,0.7208735,0.5954907
44,1,24.0,0.8169899,0.5456567
44,1,24.0,0.9131064,0.5049453
44,1,24.0,1.009223,0.4553367
44,1,24.0,1.105339,0.4114616
44,1,24.0,1.201456,0.38697539999999997
44,1,24.0,1.297572,0.3793179
44,1,24.0,1.393689,0.3753208
44,1,24.0,1.489805,0.38105360000000005
44,1,24.0,1.585922,0.3904154
44,1,24.0,1.682038,0.4105152
44,1,24.0,1.778154,0.4168835
44,1,24.0,1.874271,0.4218944
44,1,24.0,2.018446,0.4241528
44,1,24.0,2.210679,0.3810526
44,1,24.0,2.402912,0.28890089999999996
44,1,24.0,2.595144,0.181263
44,1,24.0,2.787378,0.08046493
44,1,24.0,2.979611,0.01889161
44,1,24.0,3.171844,0.0011558629999999998
44,1,24.0,3.364077,2.3586499999999997e-07
44,1,24.0,3.55631,0.0
44,1,26.0,0.03364076999999999,1e-13
44,1,26.0,0.07208734,1e-13
44,1,26.0,0.14417470000000002,0.000155589
44,1,26.0,0.2402912,0.004458391
44,1,26.0,0.33640770000000003,0.05431545
44,1,26.0,0.43252409999999997,0.1586714
44,1,26.0,0.5286406,0.23959559999999996
44,1,26.0,0.624757,0.28343650000000004
44,1,26.0,0.7208735,0.304898
44,1,26.0,0.8169899,0.3143838
44,1,26.0,0.9131064,0.31586620000000004
44,1,26.0,1.009223,0.31332509999999997
44,1,26.0,1.105339,0.3082856
44,1,26.0,1.201456,0.3044526
44,1,26.0,1.297572,0.3017228
44,1,26.0,1.393689,0.3007816
44,1,26.0,1.489805,0.30193380000000003
44,1,26.0,1.585922,0.3032373
44,1,26.0,1.682038,0.3072012
44,1,26.0,1.778154,0.309645
44,1,26.0,1.874271,0.31434829999999997
44,1,26.0,2.018446,0.32051029999999997
44,1,26.0,2.210679,0.32194609999999996
44,1,26.0,2.402912,0.31704079999999996
44,1,26.0,2.595144,0.3052915
44,1,26.0,2.787378,0.2862893
44,1,26.0,2.979611,0.2607254
44,1,26.0,3.171844,0.2303896
44,1,26.0,3.364077,0.1969338
44,1,26.0,3.55631,0.1623407
44,1,26.0,3.748543,0.11561590000000001
44,1,26.0,4.08495,0.051907959999999996
44,1,26.0,4.565532,0.007773305000000001
44,1,26.0,5.046114,3.12699e-05
44,1,26.0,5.526696,0.0
44,1,28.0,0.03364076999999999,1e-13
44,1,28.0,0.07208734,0.000200507
44,1,28.0,0.14417470000000002,0.00020723899999999999
44,1,28.0,0.2402912,0.0005191109999999999
44,1,28.0,0.33640770000000003,0.02368935
44,1,28.0,0.43252409999999997,0.07870782999999999
44,1,28.0,0.5286406,0.1241529
44,1,28.0,0.624757,0.1527304
44,1,28.0,0.7208735,0.1700345
44,1,28.0,0.8169899,0.181102
44,1,28.0,0.9131064,0.1886172
44,1,28.0,1.009223,0.1942958
44,1,28.0,1.105339,0.198862
44,1,28.0,1.201456,0.2033132
44,1,28.0,1.297572,0.2089155
44,1,28.0,1.393689,0.2148776
44,1,28.0,1.489805,0.2216902
44,1,28.0,1.585922,0.22910599999999998
44,1,28.0,1.682038,0.23742339999999998
44,1,28.0,1.778154,0.24538619999999997
44,1,28.0,1.874271,0.2532364
44,1,28.0,2.018446,0.2696904
44,1,28.0,2.210679,0.27949830000000003
44,1,28.0,2.402912,0.2839857
44,1,28.0,2.595144,0.28633699999999995
44,1,28.0,2.787378,0.2813063
44,1,28.0,2.979611,0.2703349
44,1,28.0,3.171844,0.2559971
44,1,28.0,3.364077,0.2384299
44,1,28.0,3.55631,0.217322
44,1,28.0,3.748543,0.1880962
44,1,28.0,4.08495,0.14256349999999998
44,1,28.0,4.565532,0.09644276
44,1,28.0,5.046114,0.060736429999999994
44,1,28.0,5.526696,0.03229129
44,1,28.0,6.007279,0.01191347
44,1,28.0,6.487862,0.0013037270000000002
44,1,28.0,6.968444,2.42477e-06
44,1,28.0,7.449026,0.0
44,1,30.0,0.03364076999999999,1e-13
44,1,30.0,0.07208734,0.000125943
44,1,30.0,0.14417470000000002,0.00013174400000000002
44,1,30.0,0.2402912,0.001783796
44,1,30.0,0.33640770000000003,0.01471909
44,1,30.0,0.43252409999999997,0.04838513
44,1,30.0,0.5286406,0.07604274999999999
44,1,30.0,0.624757,0.09645322
44,1,30.0,0.7208735,0.10896910000000001
44,1,30.0,0.8169899,0.1170644
44,1,30.0,0.9131064,0.1243142
44,1,30.0,1.009223,0.13081520000000002
44,1,30.0,1.105339,0.1359616
44,1,30.0,1.201456,0.141743
44,1,30.0,1.297572,0.1482782
44,1,30.0,1.393689,0.1555029
44,1,30.0,1.489805,0.1632673
44,1,30.0,1.585922,0.17150390000000001
44,1,30.0,1.682038,0.1802619
44,1,30.0,1.778154,0.18916159999999999
44,1,30.0,1.874271,0.19909890000000002
44,1,30.0,2.018446,0.21623900000000001
44,1,30.0,2.210679,0.22970859999999999
44,1,30.0,2.402912,0.2413653
44,1,30.0,2.595144,0.24662259999999997
44,1,30.0,2.787378,0.2506543
44,1,30.0,2.979611,0.24738830000000003
44,1,30.0,3.171844,0.24260849999999998
44,1,30.0,3.364077,0.23228010000000002
44,1,30.0,3.55631,0.2214133
44,1,30.0,3.748543,0.2030093
44,1,30.0,4.08495,0.172015
44,1,30.0,4.565532,0.1362776
44,1,30.0,5.046114,0.10470020000000001
44,1,30.0,5.526696,0.07868984
44,1,30.0,6.007279,0.0563739
44,1,30.0,6.487862,0.038091
44,1,30.0,6.968444,0.02372544
44,1,30.0,7.449026,0.01238908
44,1,30.0,7.929608,0.004170763
44,1,30.0,8.410191,0.00033656699999999996
44,1,30.0,8.890773,1.4489999999999998e-07
44,1,30.0,9.371355,0.0
44,1,200.0,0.03364076999999999,1e-13
44,1,200.0,0.07208734,0.000125943
44,1,200.0,0.14417470000000002,0.00013174400000000002
44,1,200.0,0.2402912,0.001783796
44,1,200.0,0.33640770000000003,0.01471909
44,1,200.0,0.43252409999999997,0.04838513
44,1,200.0,0.5286406,0.07604274999999999
44,1,200.0,0.624757,0.09645322
44,1,200.0,0.7208735,0.10896910000000001
44,1,200.0,0.8169899,0.1170644
44,1,200.0,0.9131064,0.1243142
44,1,200.0,1.009223,0.13081520000000002
44,1,200.0,1.105339,0.1359616
44,1,200.0,1.201456,0.141743
44,1,200.0,1.297572,0.1482782
44,1,200.0,1.393689,0.1555029
44,1,200.0,1.489805,0.1632673
44,1,200.0,1.585922,0.17150390000000001
44,1,200.0,1.682038,0.1802619
44,1,200.0,1.778154,0.18916159999999999
44,1,200.0,1.874271,0.19909890000000002
44,1,200.0,2.018446,0.21623900000000001
44,1,200.0,2.210679,0.22970859999999999
44,1,200.0,2.402912,0.2413653
44,1,200.0,2.595144,0.24662259999999997
44,1,200.0,2.787378,0.2506543
44,1,200.0,2.979611,0.24738830000000003
44,1,200.0,3.171844,0.24260849999999998
44,1,200.0,3.364077,0.23228010000000002
44,1,200.0,3.55631,0.2214133
44,1,200.0,3.748543,0.2030093
44,1,200.0,4.08495,0.172015
44,1,200.0,4.565532,0.1362776
44,1,200.0,5.046114,0.10470020000000001
44,1,200.0,5.526696,0.07868984
44,1,200.0,6.007279,0.0563739
44,1,200.0,6.487862,0.038091
44,1,200.0,6.968444,0.02372544
44,1,200.0,7.449026,0.01238908
44,1,200.0,7.929608,0.004170763
44,1,200.0,8.410191,0.00033656699999999996
44,1,200.0,8.890773,1.4489999999999998e-07
44,1,200.0,9.371355,0.0
45,1,23.35257,0.0,13.94637
45,1,23.35257,0.07170325999999999,0.0
45,1,26.0,0.033461519999999995,1e-13
45,1,26.0,0.07170325999999999,2.62298e-10
45,1,26.0,0.1434065,0.028823619999999998
45,1,26.0,0.2390109,0.4030563
45,1,26.0,0.3346152,2.502913
45,1,26.0,0.4302196,3.359055
45,1,26.0,0.5258239,2.400751
45,1,26.0,0.6214282,1.04088
45,1,26.0,0.7170326,0.49368660000000003
45,1,26.0,0.812637,0.1565682
45,1,26.0,0.9082412,0.05426995
45,1,26.0,1.003846,0.0148146
45,1,26.0,1.09945,0.0038390309999999997
45,1,26.0,1.195054,0.000917551
45,1,26.0,1.290659,0.000167939
45,1,26.0,1.386263,3.08904e-05
45,1,26.0,1.481867,3.8922e-06
45,1,26.0,1.577472,5.081460000000001e-07
45,1,26.0,1.673076,2.6884799999999998e-08
45,1,26.0,1.76868,2.23053e-09
45,1,26.0,1.864285,3.4791899999999995e-11
45,1,26.0,2.007691,1e-13
45,1,26.0,2.151097,0.0
45,1,28.0,0.033461519999999995,1e-13
45,1,28.0,0.07170325999999999,0.008176962000000001
45,1,28.0,0.1434065,0.0072420850000000005
45,1,28.0,0.2390109,0.04245619
45,1,28.0,0.3346152,0.4738098
45,1,28.0,0.4302196,1.374449
45,1,28.0,0.5258239,1.635224
45,1,28.0,0.6214282,1.5883559999999999
45,1,28.0,0.7170326,1.36494
45,1,28.0,0.812637,1.118358
45,1,28.0,0.9082412,0.8461014
45,1,28.0,1.003846,0.6259719
45,1,28.0,1.09945,0.45754110000000003
45,1,28.0,1.195054,0.30369630000000003
45,1,28.0,1.290659,0.221104
45,1,28.0,1.386263,0.1426019
45,1,28.0,1.481867,0.09349526
45,1,28.0,1.577472,0.06226563
45,1,28.0,1.673076,0.04001276
45,1,28.0,1.76868,0.0227638
45,1,28.0,1.864285,0.01365681
45,1,28.0,2.007691,0.0047679870000000004
45,1,28.0,2.1989,0.001283639
45,1,28.0,2.390108,0.000284674
45,1,28.0,2.581317,4.28918e-05
45,1,28.0,2.772526,4.50374e-06
45,1,28.0,2.963735,3.25749e-07
45,1,28.0,3.154945,1.30994e-08
45,1,28.0,3.346153,2.05522e-10
45,1,28.0,3.537362,1.1650100000000001e-12
45,1,28.0,3.72857,1e-13
45,1,28.0,3.919778,0.0
45,1,30.0,0.033461519999999995,1e-13
45,1,30.0,0.07170325999999999,0.001670714
45,1,30.0,0.1434065,0.00168699
45,1,30.0,0.2390109,0.0143785
45,1,30.0,0.3346152,0.1450518
45,1,30.0,0.4302196,0.4263153
45,1,30.0,0.5258239,0.6880949
45,1,30.0,0.6214282,0.8113149000000001
45,1,30.0,0.7170326,0.8454966
45,1,30.0,0.812637,0.8406942
45,1,30.0,0.9082412,0.8100766
45,1,30.0,1.003846,0.7539697
45,1,30.0,1.09945,0.6803148
45,1,30.0,1.195054,0.6125015
45,1,30.0,1.290659,0.5515949
45,1,30.0,1.386263,0.49112130000000004
45,1,30.0,1.481867,0.4267463
45,1,30.0,1.577472,0.3748048
45,1,30.0,1.673076,0.32621120000000003
45,1,30.0,1.76868,0.2899978
45,1,30.0,1.864285,0.2377878
45,1,30.0,2.007691,0.18607959999999998
45,1,30.0,2.1989,0.12565040000000002
45,1,30.0,2.390108,0.08524583
45,1,30.0,2.581317,0.05120986
45,1,30.0,2.772526,0.02921644
45,1,30.0,2.963735,0.01569091
45,1,30.0,3.154945,0.007430333
45,1,30.0,3.346153,0.0033695780000000002
45,1,30.0,3.537362,0.0012615559999999998
45,1,30.0,3.72857,0.000308556
45,1,30.0,4.063185,1.59576e-05
45,1,30.0,4.541206,1.23954e-07
45,1,30.0,5.019228,1.5255899999999998e-10
45,1,30.0,5.49725,1e-13
45,1,30.0,5.975272,0.0
45,1,200.0,0.033461519999999995,1e-13
45,1,200.0,0.07170325999999999,0.001670714
45,1,200.0,0.1434065,0.00168699
45,1,200.0,0.2390109,0.0143785
45,1,200.0,0.3346152,0.1450518
45,1,200.0,0.4302196,0.4263153
45,1,200.0,0.5258239,0.6880949
45,1,200.0,0.6214282,0.8113149000000001
45,1,200.0,0.7170326,0.8454966
45,1,200.0,0.812637,0.8406942
45,1,200.0,0.9082412,0.8100766
45,1,200.0,1.003846,0.7539697
45,1,200.0,1.09945,0.6803148
45,1,200.0,1.195054,0.6125015
45,1,200.0,1.290659,0.5515949
45,1,200.0,1.386263,0.49112130000000004
45,1,200.0,1.481867,0.4267463
45,1,200.0,1.577472,0.3748048
45,1,200.0,1.673076,0.32621120000000003
45,1,200.0,1.76868,0.2899978
45,1,200.0,1.864285,0.2377878
45,1,200.0,2.007691,0.18607959999999998
45,1,200.0,2.1989,0.12565040000000002
45,1,200.0,2.390108,0.08524583
45,1,200.0,2.581317,0.05120986
45,1,200.0,2.772526,0.02921644
45,1,200.0,2.963735,0.01569091
45,1,200.0,3.154945,0.007430333
45,1,200.0,3.346153,0.0033695780000000002
45,1,200.0,3.537362,0.0012615559999999998
45,1,200.0,3.72857,0.000308556
45,1,200.0,4.063185,1.59576e-05
45,1,200.0,4.541206,1.23954e-07
45,1,200.0,5.019228,1.5255899999999998e-10
45,1,200.0,5.49725,1e-13
45,1,200.0,5.975272,0.0
103,0,0.8752763,0.0,1.886152
103,0,0.8752763,0.53018,0.0
103,0,1.0,0.4337836,1e-13
103,0,1.0,0.53018,3.7345800000000002
103,0,1.0,0.6265764,2.904673
103,0,1.0,0.7229728000000001,2.074767
103,0,1.0,0.8193691,1.24486
103,0,1.0,0.9157654000000001,0.4149531
103,0,1.0,1.012162,0.0
103,0,2.0,0.4337836,1e-13
103,0,2.0,0.53018,0.32268339999999995
103,0,2.0,0.6265764,0.6753825
103,0,2.0,0.7229728000000001,1.0280820000000002
103,0,2.0,0.8193691,1.380781
103,0,2.0,0.9157654000000001,1.7334800000000001
103,0,2.0,1.012162,1.728022
103,0,2.0,1.108558,1.364407
103,0,2.0,1.204954,1.000793
103,0,2.0,1.301351,0.6371781
103,0,2.0,1.397747,0.2735632
103,0,2.0,1.494144,0.08258331000000001
103,0,2.0,1.59054,0.06423791999999999
103,0,2.0,1.686936,0.045892539999999996
103,0,2.0,1.783333,0.02754715
103,0,2.0,1.879729,0.009201745
103,0,2.0,1.976126,0.0
103,0,3.0,0.4337836,1e-13
103,0,3.0,0.53018,0.003259737
103,0,3.0,0.6265764,0.004463745
103,0,3.0,0.7229728000000001,0.005667752999999999
103,0,3.0,0.8193691,0.006871762
103,0,3.0,0.9157654000000001,0.00807577
103,0,3.0,1.012162,0.0666825
103,0,3.0,1.108558,0.1826918
103,0,3.0,1.204954,0.29870100000000005
103,0,3.0,1.301351,0.41471030000000003
103,0,3.0,1.397747,0.5307196999999999
103,0,3.0,1.494144,0.6620849000000001
103,0,3.0,1.59054,0.8088062
103,0,3.0,1.686936,0.9555273
103,0,3.0,1.783333,1.102249
103,0,3.0,1.879729,1.2489700000000001
103,0,3.0,2.024324,0.9736149
103,0,3.0,2.217116,0.5086613
103,0,3.0,2.409909,0.1441345
103,0,3.0,2.602702,0.08088617
103,0,3.0,2.795494,0.017637840000000002
103,0,3.0,2.988288,0.0
103,0,4.0,0.4337836,1e-13
103,0,4.0,0.53018,0.00629821
103,0,4.0,0.6265764,0.01888952
103,0,4.0,0.7229728000000001,0.03148083
103,0,4.0,0.8193691,0.044072139999999996
103,0,4.0,0.9157654000000001,0.05666345
103,0,4.0,1.012162,0.0961926
103,0,4.0,1.108558,0.16265949999999998
103,0,4.0,1.204954,0.2291263
103,0,4.0,1.301351,0.2955933
103,0,4.0,1.397747,0.3620601
103,0,4.0,1.494144,0.3600907
103,0,4.0,1.59054,0.2896849
103,0,4.0,1.686936,0.21927929999999998
103,0,4.0,1.783333,0.1488737
103,0,4.0,1.879729,0.07846792999999999
103,0,4.0,2.024324,0.2020481
103,0,4.0,2.217116,0.41375870000000003
103,0,4.0,2.409909,0.6003274
103,0,4.0,2.602702,0.7114712999999999
103,0,4.0,2.795494,0.8226152000000001
103,0,4.0,2.988288,0.6386462
103,0,4.0,3.181081,0.356308
103,0,4.0,3.373874,0.1304715
103,0,4.0,3.566666,0.07413504
103,0,4.0,3.759459,0.01779876
103,0,4.0,3.952251,0.0
103,0,5.0,0.4337836,1e-13
103,0,5.0,0.53018,0.000277216
103,0,5.0,0.6265764,0.0008276490000000001
103,0,5.0,0.7229728000000001,0.001378083
103,0,5.0,0.8193691,0.001928516
103,0,5.0,0.9157654000000001,0.0024789490000000003
103,0,5.0,1.012162,0.005370624
103,0,5.0,1.108558,0.010603540000000002
103,0,5.0,1.204954,0.01583644
103,0,5.0,1.301351,0.02106935
103,0,5.0,1.397747,0.02630227
103,0,5.0,1.494144,0.06664921
103,0,5.0,1.59054,0.14211010000000002
103,0,5.0,1.686936,0.21757089999999998
103,0,5.0,1.783333,0.2930317
103,0,5.0,1.879729,0.3684926
103,0,5.0,2.024324,0.473273
103,0,5.0,2.217116,0.5626728000000001
103,0,5.0,2.409909,0.5767118
103,0,5.0,2.602702,0.3646684
103,0,5.0,2.795494,0.1526249
103,0,5.0,2.988288,0.18109779999999998
103,0,5.0,3.181081,0.2897419
103,0,5.0,3.373874,0.37915990000000005
103,0,5.0,3.566666,0.41090099999999996
103,0,5.0,3.759459,0.442642
103,0,5.0,4.096846,0.1250605
103,0,5.0,4.578828,0.01188238
103,0,5.0,5.060809,0.0
103,0,6.0,0.4337836,1e-13
103,0,6.0,0.53018,0.00025152
103,0,6.0,0.6265764,0.000392096
103,0,6.0,0.7229728000000001,0.000532672
103,0,6.0,0.8193691,0.000673248
103,0,6.0,0.9157654000000001,0.000813824
103,0,6.0,1.012162,0.001071709
103,0,6.0,1.108558,0.0014469020000000001
103,0,6.0,1.204954,0.001822094
103,0,6.0,1.301351,0.002197286
103,0,6.0,1.397747,0.002572478
103,0,6.0,1.494144,0.0071883089999999995
103,0,6.0,1.59054,0.01604477
103,0,6.0,1.686936,0.024901219999999998
103,0,6.0,1.783333,0.03375767
103,0,6.0,1.879729,0.04261413
103,0,6.0,2.024324,0.1077758
103,0,6.0,2.217116,0.1887538
103,0,6.0,2.409909,0.2851307
103,0,6.0,2.602702,0.4277049
103,0,6.0,2.795494,0.5702790999999999
103,0,6.0,2.988288,0.5765503000000001
103,0,6.0,3.181081,0.5373875
103,0,6.0,3.373874,0.4683575
103,0,6.0,3.566666,0.309729
103,0,6.0,3.759459,0.1511011
103,0,6.0,4.096846,0.2220529
103,0,6.0,4.578828,0.24729500000000001
103,0,6.0,5.060809,0.07204722
103,0,6.0,5.542791,0.007415392
103,0,6.0,6.024772,0.0
103,0,7.0,0.03373873,1e-13
103,0,7.0,0.07229727000000001,1e-13
103,0,7.0,0.1445945,8.353860000000001e-11
103,0,7.0,0.2409909,1e-13
103,0,7.0,0.3373873,1e-13
103,0,7.0,0.4337836,1e-13
103,0,7.0,0.53018,0.0009440680000000001
103,0,7.0,0.6265764,0.00281865
103,0,7.0,0.7229728000000001,0.004693233
103,0,7.0,0.8193691,0.006567814
103,0,7.0,0.9157654000000001,0.008442396999999999
103,0,7.0,1.012162,0.012696559999999999
103,0,7.0,1.108558,0.01933029
103,0,7.0,1.204954,0.02596401
103,0,7.0,1.301351,0.032597749999999995
103,0,7.0,1.397747,0.039231480000000006
103,0,7.0,1.494144,0.04921323
103,0,7.0,1.59054,0.06254301
103,0,7.0,1.686936,0.07587278
103,0,7.0,1.783333,0.08920254
103,0,7.0,1.879729,0.10253229999999999
103,0,7.0,2.024324,0.09411848
103,0,7.0,2.217116,0.07401352
103,0,7.0,2.409909,0.061948790000000004
103,0,7.0,2.602702,0.07400467
103,0,7.0,2.795494,0.08606055
103,0,7.0,2.988288,0.18222660000000002
103,0,7.0,3.181081,0.3064286
103,0,7.0,3.373874,0.4152512
103,0,7.0,3.566666,0.4779368
103,0,7.0,3.759459,0.5406222
103,0,7.0,4.096846,0.3871041
103,0,7.0,4.578828,0.12395279999999999
103,0,7.0,5.060809,0.1553433
103,0,7.0,5.542791,0.15453909999999998
103,0,7.0,6.024772,0.044995679999999996
103,0,7.0,6.506754,0.0048182799999999994
103,0,7.0,6.988736,0.0
103,0,8.0,0.03373873,1e-13
103,0,8.0,0.07229727000000001,1e-13
103,0,8.0,0.1445945,6.89872e-11
103,0,8.0,0.2409909,1.31099e-07
103,0,8.0,0.3373873,2.72522e-06
103,0,8.0,0.4337836,2.09966e-05
103,0,8.0,0.53018,9.4629e-05
103,0,8.0,0.6265764,0.000300532
103,0,8.0,0.7229728000000001,0.0007544520000000001
103,0,8.0,0.8193691,0.001600998
103,0,8.0,0.9157654000000001,0.003008113
103,0,8.0,1.012162,0.01445974
103,0,8.0,1.108558,0.017997549999999998
103,0,8.0,1.204954,0.02118651
103,0,8.0,1.301351,0.024375479999999998
103,0,8.0,1.397747,0.02756444
103,0,8.0,1.494144,0.0307534
103,0,8.0,1.59054,0.03394237
103,0,8.0,1.686936,0.08213480000000001
103,0,8.0,1.783333,0.1303273
103,0,8.0,1.879729,0.1785198
103,0,8.0,2.024324,0.2749048
103,0,8.0,2.217116,0.1821509
103,0,8.0,2.409909,0.08939711
103,0,8.0,2.602702,0.10631059999999999
103,0,8.0,2.795494,0.2328916
103,0,8.0,2.988288,0.3594722
103,0,8.0,3.181081,0.2632423
103,0,8.0,3.373874,0.1670123
103,0,8.0,3.566666,0.1098979
103,0,8.0,3.759459,0.09189807
103,0,8.0,4.096846,0.2992435
103,0,8.0,4.578828,0.3492424
103,0,8.0,5.060809,0.2145822
103,0,8.0,5.542791,0.1027563
103,0,8.0,6.024772,0.08754400000000001
103,0,8.0,6.506754,0.07895695
103,0,8.0,6.988736,0.029174250000000002
103,0,8.0,7.470718,0.0035657320000000003
103,0,8.0,7.9527,0.0
103,0,9.0,0.03373873,1e-13
103,0,9.0,0.07229727000000001,1e-13
103,0,9.0,0.1445945,7.86205e-11
103,0,9.0,0.2409909,1.4666e-07
103,0,9.0,0.3373873,3.24823e-06
103,0,9.0,0.4337836,2.37632e-05
103,0,9.0,0.53018,0.00010392200000000001
103,0,9.0,0.6265764,0.000337285
103,0,9.0,0.7229728000000001,0.0008135130000000001
103,0,9.0,0.8193691,0.001751844
103,0,9.0,0.9157654000000001,0.0032466070000000003
103,0,9.0,1.012162,0.005558924
103,0,9.0,1.108558,0.008822742
103,0,9.0,1.204954,0.01322049
103,0,9.0,1.301351,0.01885975
103,0,9.0,1.397747,0.025842189999999998
103,0,9.0,1.494144,0.034200129999999995
103,0,9.0,1.59054,0.04397898
103,0,9.0,1.686936,0.05512522
103,0,9.0,1.783333,0.06743097
103,0,9.0,1.879729,0.08100891
103,0,9.0,2.024324,0.08334739
103,0,9.0,2.217116,0.1095493
103,0,9.0,2.409909,0.1357512
103,0,9.0,2.602702,0.2234332
103,0,9.0,2.795494,0.3111153
103,0,9.0,2.988288,0.30333180000000004
103,0,9.0,3.181081,0.200084
103,0,9.0,3.373874,0.09683734999999999
103,0,9.0,3.566666,0.1768677
103,0,9.0,3.759459,0.2568977
103,0,9.0,4.096846,0.1390382
103,0,9.0,4.578828,0.08022963000000001
103,0,9.0,5.060809,0.2744505
103,0,9.0,5.542791,0.275881
103,0,9.0,6.024772,0.17370349999999998
103,0,9.0,6.506754,0.06925966
103,0,9.0,6.988736,0.06981913000000001
103,0,9.0,7.470718,0.056274389999999994
103,0,9.0,7.9527,0.017761569999999997
103,0,9.0,8.434682,0.002227688
103,0,9.0,8.916664,0.0
103,0,10.0,0.03373873,1e-13
103,0,10.0,0.07229727000000001,1e-13
103,0,10.0,0.1445945,4.2609999999999996e-11
103,0,10.0,0.2409909,6.7886e-08
103,0,10.0,0.3373873,1.69961e-06
103,0,10.0,0.4337836,1.3707599999999999e-05
103,0,10.0,0.53018,6.456619999999999e-05
103,0,10.0,0.6265764,0.00021768200000000002
103,0,10.0,0.7229728000000001,0.0005801280000000001
103,0,10.0,0.8193691,0.001290257
103,0,10.0,0.9157654000000001,0.002484586
103,0,10.0,1.012162,0.004456005999999999
103,0,10.0,1.108558,0.006856293
103,0,10.0,1.204954,0.01017934
103,0,10.0,1.301351,0.01449034
103,0,10.0,1.397747,0.019930939999999998
103,0,10.0,1.494144,0.026380539999999997
103,0,10.0,1.59054,0.03471121
103,0,10.0,1.686936,0.04263492
103,0,10.0,1.783333,0.05181
103,0,10.0,1.879729,0.062072260000000004
103,0,10.0,2.024324,0.08483088
103,0,10.0,2.217116,0.10923880000000001
103,0,10.0,2.409909,0.13322430000000002
103,0,10.0,2.602702,0.1547997
103,0,10.0,2.795494,0.17376809999999998
103,0,10.0,2.988288,0.181646
103,0,10.0,3.181081,0.16960399999999998
103,0,10.0,3.373874,0.1575626
103,0,10.0,3.566666,0.2356219
103,0,10.0,3.759459,0.31368090000000004
103,0,10.0,4.096846,0.14167449999999998
103,0,10.0,4.578828,0.1883867
103,0,10.0,5.060809,0.1059076
103,0,10.0,5.542791,0.07374462
103,0,10.0,6.024772,0.2268853
103,0,10.0,6.506754,0.217533
103,0,10.0,6.988736,0.1302252
103,0,10.0,7.470718,0.052037450000000006
103,0,10.0,7.9527,0.04838276
103,0,10.0,8.434682,0.03612186
103,0,10.0,8.916663,0.010981119999999999
103,0,10.0,9.398645,0.001349746
103,0,10.0,9.880628,0.0
103,0,12.0,0.03373873,1e-13
103,0,12.0,0.07229727000000001,1.08744e-06
103,0,12.0,0.1445945,1.8698899999999998e-06
103,0,12.0,0.2409909,2.1647299999999998e-06
103,0,12.0,0.3373873,2.99968e-06
103,0,12.0,0.4337836,6.87587e-06
103,0,12.0,0.53018,2.21959e-05
103,0,12.0,0.6265764,6.78253e-05
103,0,12.0,0.7229728000000001,0.00017591200000000002
103,0,12.0,0.8193691,0.000391435
103,0,12.0,0.9157654000000001,0.000768711
103,0,12.0,1.012162,0.0013749110000000001
103,0,12.0,1.108558,0.00228617
103,0,12.0,1.204954,0.0035892
103,0,12.0,1.301351,0.005374838
103,0,12.0,1.397747,0.007741034000000001
103,0,12.0,1.494144,0.0108085
103,0,12.0,1.59054,0.01472208
103,0,12.0,1.686936,0.02060058
103,0,12.0,1.783333,0.02479624
103,0,12.0,1.879729,0.031377720000000005
103,0,12.0,2.024324,0.046594329999999996
103,0,12.0,2.217116,0.06758911
103,0,12.0,2.409909,0.09669963
103,0,12.0,2.602702,0.127689
103,0,12.0,2.795494,0.1542027
103,0,12.0,2.988288,0.1638232
103,0,12.0,3.181081,0.1719281
103,0,12.0,3.373874,0.1819261
103,0,12.0,3.566666,0.1819852
